subject,predicate,object,src_url
38e05bf0,defines,정승,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,개념 방언,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,방언학 한국 방언,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,최명옥,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,국어 방언학 체계,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,악센트 개념,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,곽충구,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,옛말 간직 함경도,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,국어생활,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,박경,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,고향 충청 여유,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,관련,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
38e05bf0,defines,공용 미디어,https://ko.wikipedia.org/wiki/%EB%B0%A9%EC%96%B8
4aba5a51,defines,인터넷 속어,https://ko.wikipedia.org/wiki/%EC%9D%B8%ED%84%B0%EB%84%B7_%EC%86%8D%EC%96%B4
4aba5a51,defines,인터넷 특성 시간,https://ko.wikipedia.org/wiki/%EC%9D%B8%ED%84%B0%EB%84%B7_%EC%86%8D%EC%96%B4
4a748d47,defines,언어 정자 철자법,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,표기 규칙,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,contrast_with,맞춤법 구별,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,국내 국제,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
